hour,LINK_Price,DPI_Price,UNI_Price
2024-11-01 00:00:00+00:00,11.4,78.08,7.65
2024-11-01 01:00:00+00:00,11.41,78.03,7.6
2024-11-01 02:00:00+00:00,11.41,77.49,7.66
2024-11-01 03:00:00+00:00,11.36,77.54,7.65
2024-11-01 04:00:00+00:00,11.37,77.98,7.73
2024-11-01 05:00:00+00:00,11.44,78.47,7.72
2024-11-01 06:00:00+00:00,11.47,78.8,7.77
2024-11-01 07:00:00+00:00,11.42,78.73,7.76
2024-11-01 08:00:00+00:00,11.34,78.52,7.75
2024-11-01 09:00:00+00:00,11.32,77.87,7.72
2024-11-01 10:00:00+00:00,11.32,78.15,7.8
2024-11-01 11:00:00+00:00,11.34,78.35,7.79
2024-11-01 12:00:00+00:00,11.31,78.58,7.79
2024-11-01 13:00:00+00:00,11.33,78.5,7.78
2024-11-01 14:00:00+00:00,11.4,76.74,7.93
2024-11-01 15:00:00+00:00,11.66,80.5,7.94
2024-11-01 16:00:00+00:00,11.6,79.63,7.97
2024-11-01 17:00:00+00:00,11.3,78.36,7.79
2024-11-01 18:00:00+00:00,11.46,76.38,7.79
2024-11-01 19:00:00+00:00,11.32,78.84,7.73
2024-11-01 20:00:00+00:00,11.33,75.85,7.66
2024-11-01 21:00:00+00:00,11.34,75.92,7.59
2024-11-01 22:00:00+00:00,11.23,77.16,7.61
2024-11-01 23:00:00+00:00,11.23,77.2,7.58
2024-11-02 00:00:00+00:00,11.27,77.58,7.54
2024-11-02 01:00:00+00:00,11.26,77.6,7.56
2024-11-02 02:00:00+00:00,11.28,77.6,7.55
2024-11-02 03:00:00+00:00,11.3,77.88,7.66
2024-11-02 04:00:00+00:00,11.35,78.25,7.66
2024-11-02 05:00:00+00:00,11.29,78.05,7.58
2024-11-02 06:00:00+00:00,11.23,75.66,7.55
2024-11-02 07:00:00+00:00,11.29,75.71,7.53
2024-11-02 08:00:00+00:00,11.22,75.7,7.52
2024-11-02 09:00:00+00:00,11.27,77.21,7.49
2024-11-02 10:00:00+00:00,11.18,76.96,7.47
2024-11-02 11:00:00+00:00,11.21,76.69,7.45
2024-11-02 12:00:00+00:00,11.18,76.73,7.44
2024-11-02 13:00:00+00:00,11.18,76.67,7.42
2024-11-02 14:00:00+00:00,11.18,76.13,7.37
2024-11-02 15:00:00+00:00,11.11,75.9,7.34
2024-11-02 16:00:00+00:00,11.12,75.58,7.36
2024-11-02 17:00:00+00:00,11.15,75.54,7.32
2024-11-02 18:00:00+00:00,11.19,75.8,7.39
2024-11-02 19:00:00+00:00,11.11,75.32,7.35
2024-11-02 20:00:00+00:00,11.15,75.39,7.36
2024-11-02 21:00:00+00:00,11.17,75.42,7.4
2024-11-02 22:00:00+00:00,11.25,75.51,7.39
2024-11-02 23:00:00+00:00,11.22,75.53,7.38
2024-11-03 00:00:00+00:00,11.19,75.52,7.34
2024-11-03 01:00:00+00:00,11.17,75.63,7.38
2024-11-03 02:00:00+00:00,11.16,75.55,7.4
2024-11-03 03:00:00+00:00,11.18,75.41,7.35
2024-11-03 04:00:00+00:00,10.92,73.73,7.2
2024-11-03 05:00:00+00:00,11.0,73.85,7.2
2024-11-03 06:00:00+00:00,11.0,73.87,7.21
2024-11-03 07:00:00+00:00,10.95,73.53,7.17
2024-11-03 08:00:00+00:00,11.01,73.68,7.2
2024-11-03 09:00:00+00:00,10.99,73.67,7.14
2024-11-03 10:00:00+00:00,10.99,73.99,7.15
2024-11-03 11:00:00+00:00,10.95,73.37,7.16
2024-11-03 12:00:00+00:00,11.0,73.64,7.19
2024-11-03 13:00:00+00:00,10.92,73.47,7.13
2024-11-03 14:00:00+00:00,10.9,72.91,7.17
2024-11-03 15:00:00+00:00,10.74,72.17,7.03
2024-11-03 16:00:00+00:00,10.58,71.35,6.95
2024-11-03 17:00:00+00:00,10.75,71.87,6.96
2024-11-03 18:00:00+00:00,10.65,71.46,6.95
2024-11-03 19:00:00+00:00,10.71,71.65,6.96
2024-11-03 20:00:00+00:00,10.67,70.72,6.86
2024-11-03 21:00:00+00:00,10.71,71.69,6.97
2024-11-03 22:00:00+00:00,10.79,72.17,7.04
2024-11-03 23:00:00+00:00,10.77,72.66,7.07
2024-11-04 00:00:00+00:00,10.79,72.49,7.07
2024-11-04 01:00:00+00:00,10.76,72.38,7.06
2024-11-04 02:00:00+00:00,10.66,72.1,7.0
2024-11-04 03:00:00+00:00,10.8,73.01,7.08
2024-11-04 04:00:00+00:00,10.83,73.35,7.09
2024-11-04 05:00:00+00:00,10.8,73.01,7.05
2024-11-04 06:00:00+00:00,10.79,72.9,7.01
2024-11-04 07:00:00+00:00,10.72,72.18,6.92
2024-11-04 08:00:00+00:00,10.74,72.48,6.98
2024-11-04 09:00:00+00:00,10.63,71.87,6.9
2024-11-04 10:00:00+00:00,10.58,71.67,6.88
2024-11-04 11:00:00+00:00,10.56,71.55,6.89
2024-11-04 12:00:00+00:00,10.62,71.92,6.92
2024-11-04 13:00:00+00:00,10.63,72.09,6.94
2024-11-04 14:00:00+00:00,10.63,72.16,6.94
2024-11-04 15:00:00+00:00,10.52,73.01,6.91
2024-11-04 16:00:00+00:00,10.44,73.77,6.87
2024-11-04 17:00:00+00:00,10.43,71.37,6.89
2024-11-04 18:00:00+00:00,10.27,70.24,6.78
2024-11-04 19:00:00+00:00,10.31,70.61,6.83
2024-11-04 20:00:00+00:00,10.31,70.67,6.81
2024-11-04 21:00:00+00:00,10.36,70.48,6.83
2024-11-04 22:00:00+00:00,10.3,69.95,6.81
2024-11-04 23:00:00+00:00,10.13,68.66,6.65
2024-11-05 00:00:00+00:00,10.28,69.51,6.74
2024-11-05 01:00:00+00:00,10.25,69.44,6.78
2024-11-05 02:00:00+00:00,10.3,70.01,6.84
2024-11-05 03:00:00+00:00,10.3,69.93,6.84
2024-11-05 04:00:00+00:00,10.3,69.81,6.82
2024-11-05 05:00:00+00:00,10.4,70.32,6.86
2024-11-05 06:00:00+00:00,10.44,71.12,6.88
2024-11-05 07:00:00+00:00,10.5,71.29,6.9
2024-11-05 08:00:00+00:00,10.48,71.08,6.91
2024-11-05 09:00:00+00:00,10.5,71.51,6.94
2024-11-05 10:00:00+00:00,10.54,70.9,6.91
2024-11-05 11:00:00+00:00,10.54,71.14,6.93
2024-11-05 12:00:00+00:00,10.54,70.9,6.93
2024-11-05 13:00:00+00:00,10.59,71.16,6.96
2024-11-05 14:00:00+00:00,10.61,71.31,7.05
2024-11-05 15:00:00+00:00,10.71,71.95,7.02
2024-11-05 16:00:00+00:00,10.77,72.32,7.19
2024-11-05 17:00:00+00:00,10.76,72.35,7.08
2024-11-05 18:00:00+00:00,10.91,73.02,7.22
2024-11-05 19:00:00+00:00,10.89,70.01,7.19
2024-11-05 20:00:00+00:00,10.91,68.82,7.17
2024-11-05 21:00:00+00:00,10.75,70.64,7.07
2024-11-05 22:00:00+00:00,10.81,71.5,7.15
2024-11-05 23:00:00+00:00,10.73,71.76,7.11
2024-11-06 00:00:00+00:00,10.81,72.13,7.14
2024-11-06 01:00:00+00:00,10.9,73.03,7.17
2024-11-06 02:00:00+00:00,11.07,75.09,7.55
2024-11-06 03:00:00+00:00,11.12,75.68,7.67
2024-11-06 04:00:00+00:00,11.49,77.8,7.89
2024-11-06 05:00:00+00:00,11.68,78.76,8.12
2024-11-06 06:00:00+00:00,11.65,80.05,8.47
2024-11-06 07:00:00+00:00,11.79,82.69,8.91
2024-11-06 08:00:00+00:00,11.76,85.24,9.19
2024-11-06 09:00:00+00:00,11.81,85.19,8.85
2024-11-06 10:00:00+00:00,11.77,84.39,8.87
2024-11-06 11:00:00+00:00,11.85,86.65,9.14
2024-11-06 12:00:00+00:00,11.85,86.78,9.06
2024-11-06 13:00:00+00:00,11.85,86.84,9.05
2024-11-06 14:00:00+00:00,11.86,85.96,9.11
2024-11-06 15:00:00+00:00,11.77,87.04,9.09
2024-11-06 16:00:00+00:00,11.7,86.43,9.11
2024-11-06 17:00:00+00:00,11.84,87.68,9.29
2024-11-06 18:00:00+00:00,11.85,81.45,9.33
2024-11-06 19:00:00+00:00,11.88,88.29,9.27
2024-11-06 20:00:00+00:00,11.88,89.04,9.2
2024-11-06 21:00:00+00:00,11.99,89.13,9.27
2024-11-06 22:00:00+00:00,12.03,90.61,9.4
2024-11-06 23:00:00+00:00,12.1,91.32,9.45
2024-11-07 00:00:00+00:00,12.26,93.5,9.58
2024-11-07 01:00:00+00:00,12.16,89.21,9.34
2024-11-07 02:00:00+00:00,12.31,95.67,9.35
2024-11-07 03:00:00+00:00,12.42,95.86,9.37
2024-11-07 04:00:00+00:00,12.62,97.42,9.37
2024-11-07 05:00:00+00:00,12.51,95.9,9.23
2024-11-07 06:00:00+00:00,12.48,95.28,9.16
2024-11-07 07:00:00+00:00,12.41,95.04,9.1
2024-11-07 08:00:00+00:00,12.27,94.07,8.89
2024-11-07 09:00:00+00:00,12.3,94.72,8.93
2024-11-07 10:00:00+00:00,12.37,95.36,8.95
2024-11-07 11:00:00+00:00,12.28,95.11,8.92
2024-11-07 12:00:00+00:00,12.29,95.3,8.95
2024-11-07 13:00:00+00:00,12.29,94.8,8.92
2024-11-07 14:00:00+00:00,12.28,95.22,9.1
2024-11-07 15:00:00+00:00,12.26,93.89,8.96
2024-11-07 16:00:00+00:00,12.23,93.33,8.95
2024-11-07 17:00:00+00:00,12.42,94.86,9.09
2024-11-07 18:00:00+00:00,12.5,95.8,9.14
2024-11-07 19:00:00+00:00,12.49,96.2,9.09
2024-11-07 20:00:00+00:00,12.51,96.56,9.1
2024-11-07 21:00:00+00:00,12.56,96.01,9.05
2024-11-07 22:00:00+00:00,12.61,96.41,9.0
2024-11-07 23:00:00+00:00,12.64,95.98,9.03
2024-11-08 00:00:00+00:00,12.55,95.07,8.91
2024-11-08 01:00:00+00:00,12.61,95.39,8.92
2024-11-08 02:00:00+00:00,12.77,95.32,8.89
2024-11-08 03:00:00+00:00,12.67,95.18,8.91
2024-11-08 04:00:00+00:00,12.58,93.33,8.86
2024-11-08 05:00:00+00:00,12.75,93.24,8.89
2024-11-08 06:00:00+00:00,12.75,95.2,8.89
2024-11-08 07:00:00+00:00,12.82,95.4,8.9
2024-11-08 08:00:00+00:00,12.77,94.98,8.75
2024-11-08 09:00:00+00:00,12.85,93.79,8.72
2024-11-08 10:00:00+00:00,12.76,93.07,8.75
2024-11-08 11:00:00+00:00,12.89,93.49,8.75
2024-11-08 12:00:00+00:00,12.94,93.93,8.76
2024-11-08 13:00:00+00:00,12.98,93.93,8.74
2024-11-08 14:00:00+00:00,13.25,94.75,8.97
2024-11-08 15:00:00+00:00,13.3,95.22,8.9
2024-11-08 16:00:00+00:00,13.19,94.19,8.76
2024-11-08 17:00:00+00:00,13.3,93.71,8.77
2024-11-08 18:00:00+00:00,13.05,93.1,8.71
2024-11-08 19:00:00+00:00,13.29,92.67,8.63
2024-11-08 20:00:00+00:00,13.5,93.64,8.7
2024-11-08 21:00:00+00:00,13.54,93.99,8.74
2024-11-08 22:00:00+00:00,13.44,92.98,8.67
2024-11-08 23:00:00+00:00,13.52,93.56,8.75
2024-11-09 00:00:00+00:00,13.67,93.61,8.75
2024-11-09 01:00:00+00:00,13.73,93.68,8.84
2024-11-09 02:00:00+00:00,13.53,94.9,8.84
2024-11-09 03:00:00+00:00,13.45,94.12,8.78
2024-11-09 04:00:00+00:00,13.36,93.83,8.74
2024-11-09 05:00:00+00:00,13.38,93.05,8.69
2024-11-09 06:00:00+00:00,13.37,94.36,8.78
2024-11-09 07:00:00+00:00,13.66,96.15,9.04
2024-11-09 08:00:00+00:00,13.51,96.81,9.08
2024-11-09 09:00:00+00:00,13.52,96.53,9.05
2024-11-09 10:00:00+00:00,13.48,96.39,9.05
2024-11-09 11:00:00+00:00,13.52,96.81,9.08
2024-11-09 12:00:00+00:00,13.51,96.54,9.08
2024-11-09 13:00:00+00:00,13.61,97.06,9.11
2024-11-09 14:00:00+00:00,13.51,96.05,8.98
2024-11-09 15:00:00+00:00,13.5,96.55,9.04
2024-11-09 16:00:00+00:00,13.46,95.53,8.93
2024-11-09 17:00:00+00:00,13.52,95.83,8.97
2024-11-09 18:00:00+00:00,13.45,95.61,8.94
2024-11-09 19:00:00+00:00,13.42,95.51,8.91
2024-11-09 20:00:00+00:00,13.57,96.04,9.04
2024-11-09 21:00:00+00:00,13.56,95.54,9.1
2024-11-09 22:00:00+00:00,13.56,97.32,9.03
2024-11-09 23:00:00+00:00,13.49,97.54,9.0
2024-11-10 00:00:00+00:00,13.66,99.48,9.2
2024-11-10 01:00:00+00:00,13.73,100.38,9.23
2024-11-10 02:00:00+00:00,13.84,98.59,9.18
2024-11-10 03:00:00+00:00,13.81,97.99,9.08
2024-11-10 04:00:00+00:00,13.99,98.78,9.22
2024-11-10 05:00:00+00:00,13.94,99.55,9.24
2024-11-10 06:00:00+00:00,14.43,102.05,9.5
2024-11-10 07:00:00+00:00,14.43,101.54,9.46
2024-11-10 08:00:00+00:00,14.42,100.02,9.32
2024-11-10 09:00:00+00:00,14.47,100.26,9.25
2024-11-10 10:00:00+00:00,14.46,100.09,9.25
2024-11-10 11:00:00+00:00,14.53,100.19,9.21
2024-11-10 12:00:00+00:00,14.54,100.26,9.21
2024-11-10 13:00:00+00:00,14.57,101.0,9.28
2024-11-10 14:00:00+00:00,14.64,100.04,9.31
2024-11-10 15:00:00+00:00,14.72,100.22,9.43
2024-11-10 16:00:00+00:00,14.5,99.89,9.36
2024-11-10 17:00:00+00:00,14.55,100.31,9.37
2024-11-10 18:00:00+00:00,14.66,103.36,9.42
2024-11-10 19:00:00+00:00,14.68,101.22,9.47
2024-11-10 20:00:00+00:00,14.79,101.11,9.47
2024-11-10 21:00:00+00:00,14.32,98.43,9.19
2024-11-10 22:00:00+00:00,13.99,99.81,8.99
2024-11-10 23:00:00+00:00,14.51,97.29,9.1
2024-11-11 00:00:00+00:00,14.21,97.69,9.18
2024-11-11 01:00:00+00:00,14.35,98.09,9.2
2024-11-11 02:00:00+00:00,14.42,98.43,9.31
2024-11-11 03:00:00+00:00,14.49,98.98,9.39
2024-11-11 04:00:00+00:00,14.53,99.62,9.27
2024-11-11 05:00:00+00:00,14.46,99.82,9.34
2024-11-11 06:00:00+00:00,14.19,98.32,9.24
2024-11-11 07:00:00+00:00,13.8,96.72,8.85
2024-11-11 08:00:00+00:00,13.76,96.88,8.88
2024-11-11 09:00:00+00:00,13.84,96.75,8.94
2024-11-11 10:00:00+00:00,13.89,97.22,8.93
2024-11-11 11:00:00+00:00,13.95,97.83,8.92
2024-11-11 12:00:00+00:00,14.1,98.63,8.96
2024-11-11 13:00:00+00:00,14.14,99.3,9.04
2024-11-11 14:00:00+00:00,14.07,99.67,8.96
2024-11-11 15:00:00+00:00,13.88,98.63,8.9
2024-11-11 16:00:00+00:00,14.3,101.18,8.93
2024-11-11 17:00:00+00:00,14.35,101.39,9.07
2024-11-11 18:00:00+00:00,14.59,101.68,9.14
2024-11-11 19:00:00+00:00,14.69,102.33,9.24
2024-11-11 20:00:00+00:00,14.72,102.47,9.22
2024-11-11 21:00:00+00:00,14.57,101.48,9.11
2024-11-11 22:00:00+00:00,14.82,102.89,9.24
2024-11-11 23:00:00+00:00,14.59,101.61,9.12
2024-11-12 00:00:00+00:00,14.82,100.99,9.08
2024-11-12 01:00:00+00:00,14.87,102.15,9.34
2024-11-12 02:00:00+00:00,14.71,101.03,9.2
2024-11-12 03:00:00+00:00,14.74,100.84,9.2
2024-11-12 04:00:00+00:00,14.62,103.82,10.21
2024-11-12 05:00:00+00:00,14.77,102.39,9.83
2024-11-12 06:00:00+00:00,14.66,101.99,9.75
2024-11-12 07:00:00+00:00,14.64,101.23,9.62
2024-11-12 08:00:00+00:00,14.89,102.37,9.64
2024-11-12 09:00:00+00:00,14.97,101.73,9.72
2024-11-12 10:00:00+00:00,15.09,102.06,9.78
2024-11-12 11:00:00+00:00,14.85,100.17,9.59
2024-11-12 12:00:00+00:00,14.33,95.81,9.13
2024-11-12 13:00:00+00:00,14.22,96.66,9.17
2024-11-12 14:00:00+00:00,14.0,95.41,8.87
2024-11-12 15:00:00+00:00,13.81,94.96,8.87
2024-11-12 16:00:00+00:00,14.05,96.46,9.0
2024-11-12 17:00:00+00:00,14.01,96.71,8.86
2024-11-12 18:00:00+00:00,13.95,95.79,8.88
2024-11-12 19:00:00+00:00,13.99,95.23,8.85
2024-11-12 20:00:00+00:00,14.17,96.54,8.93
2024-11-12 21:00:00+00:00,14.17,96.35,8.92
2024-11-12 22:00:00+00:00,13.98,102.49,8.97
2024-11-12 23:00:00+00:00,14.16,102.82,8.92
2024-11-13 00:00:00+00:00,14.04,97.36,9.09
2024-11-13 01:00:00+00:00,14.07,97.06,9.01
2024-11-13 02:00:00+00:00,13.89,97.15,8.99
2024-11-13 03:00:00+00:00,13.96,102.89,8.92
2024-11-13 04:00:00+00:00,13.7,94.39,8.73
2024-11-13 05:00:00+00:00,13.61,93.49,8.62
2024-11-13 06:00:00+00:00,13.35,90.6,8.41
2024-11-13 07:00:00+00:00,13.29,90.34,8.47
2024-11-13 08:00:00+00:00,13.21,90.4,8.38
2024-11-13 09:00:00+00:00,13.42,95.36,8.47
2024-11-13 10:00:00+00:00,13.42,92.09,8.47
2024-11-13 11:00:00+00:00,13.38,91.91,8.42
2024-11-13 12:00:00+00:00,13.42,92.4,8.48
2024-11-13 13:00:00+00:00,13.46,92.28,8.49
2024-11-13 14:00:00+00:00,13.51,92.27,8.48
2024-11-13 15:00:00+00:00,13.98,94.51,8.72
2024-11-13 16:00:00+00:00,14.28,97.93,9.1
2024-11-13 17:00:00+00:00,14.23,97.3,9.05
2024-11-13 18:00:00+00:00,14.11,95.79,8.95
2024-11-13 19:00:00+00:00,14.1,95.6,8.92
2024-11-13 20:00:00+00:00,14.02,96.03,8.87
2024-11-13 21:00:00+00:00,13.45,92.43,8.52
2024-11-13 22:00:00+00:00,13.18,91.83,8.56
2024-11-13 23:00:00+00:00,13.43,92.17,8.54
2024-11-14 00:00:00+00:00,13.44,93.17,8.59
2024-11-14 01:00:00+00:00,13.46,93.24,8.64
2024-11-14 02:00:00+00:00,13.4,92.37,8.58
2024-11-14 03:00:00+00:00,13.39,93.49,8.59
2024-11-14 04:00:00+00:00,13.32,93.94,8.58
2024-11-14 05:00:00+00:00,13.4,93.66,8.57
2024-11-14 06:00:00+00:00,13.58,94.69,8.66
2024-11-14 07:00:00+00:00,13.65,93.98,8.7
2024-11-14 08:00:00+00:00,13.61,93.92,8.69
2024-11-14 09:00:00+00:00,13.66,94.79,8.73
2024-11-14 10:00:00+00:00,13.53,94.2,8.68
2024-11-14 11:00:00+00:00,13.5,93.57,8.65
2024-11-14 12:00:00+00:00,13.41,93.38,8.57
2024-11-14 13:00:00+00:00,13.31,91.96,8.48
2024-11-14 14:00:00+00:00,13.3,91.95,8.48
2024-11-14 15:00:00+00:00,13.37,91.41,8.45
2024-11-14 16:00:00+00:00,12.96,90.49,8.29
2024-11-14 17:00:00+00:00,12.92,88.89,8.24
2024-11-14 18:00:00+00:00,13.33,90.61,8.44
2024-11-14 19:00:00+00:00,13.32,90.36,8.4
2024-11-14 20:00:00+00:00,13.24,90.19,8.35
2024-11-14 21:00:00+00:00,13.2,89.92,8.47
2024-11-14 22:00:00+00:00,13.22,88.99,8.35
2024-11-14 23:00:00+00:00,13.3,89.7,8.43
2024-11-15 00:00:00+00:00,13.0,89.49,8.4
2024-11-15 01:00:00+00:00,13.08,87.89,8.17
2024-11-15 02:00:00+00:00,13.08,88.55,8.2
2024-11-15 03:00:00+00:00,12.98,87.63,8.17
2024-11-15 04:00:00+00:00,13.05,88.28,8.23
2024-11-15 05:00:00+00:00,13.11,88.56,8.17
2024-11-15 06:00:00+00:00,12.77,85.94,7.9
2024-11-15 07:00:00+00:00,13.06,87.27,8.04
2024-11-15 08:00:00+00:00,13.28,87.7,8.14
2024-11-15 09:00:00+00:00,13.18,87.18,8.09
2024-11-15 10:00:00+00:00,13.34,87.92,8.17
2024-11-15 11:00:00+00:00,13.45,89.6,8.29
2024-11-15 12:00:00+00:00,13.46,89.69,8.29
2024-11-15 13:00:00+00:00,13.5,89.88,8.29
2024-11-15 14:00:00+00:00,13.53,89.51,8.25
2024-11-15 15:00:00+00:00,13.63,89.18,8.3
2024-11-15 16:00:00+00:00,13.48,86.61,8.17
2024-11-15 17:00:00+00:00,13.41,86.86,7.98
2024-11-15 18:00:00+00:00,13.35,87.09,8.14
2024-11-15 19:00:00+00:00,13.33,88.47,8.21
2024-11-15 20:00:00+00:00,13.38,88.14,8.2
2024-11-15 21:00:00+00:00,13.48,88.79,8.3
2024-11-15 22:00:00+00:00,13.76,90.18,8.46
2024-11-15 23:00:00+00:00,13.84,90.41,8.49
2024-11-16 00:00:00+00:00,13.84,90.47,8.54
2024-11-16 01:00:00+00:00,13.82,90.38,8.57
2024-11-16 02:00:00+00:00,13.87,90.26,8.55
2024-11-16 03:00:00+00:00,13.88,90.74,8.62
2024-11-16 04:00:00+00:00,14.01,91.36,8.74
2024-11-16 05:00:00+00:00,14.23,92.81,8.79
2024-11-16 06:00:00+00:00,14.19,92.56,8.74
2024-11-16 07:00:00+00:00,14.12,92.17,8.82
2024-11-16 08:00:00+00:00,14.1,92.19,8.74
2024-11-16 09:00:00+00:00,14.04,91.83,8.8
2024-11-16 10:00:00+00:00,14.1,91.98,8.8
2024-11-16 11:00:00+00:00,14.11,92.07,8.85
2024-11-16 12:00:00+00:00,14.18,92.29,8.86
2024-11-16 13:00:00+00:00,14.35,93.88,9.04
2024-11-16 14:00:00+00:00,14.37,94.72,9.09
2024-11-16 15:00:00+00:00,14.34,94.04,8.95
2024-11-16 16:00:00+00:00,14.33,93.51,8.98
2024-11-16 17:00:00+00:00,14.25,92.47,8.88
2024-11-16 18:00:00+00:00,14.24,93.07,9.05
2024-11-16 19:00:00+00:00,14.45,94.46,9.13
2024-11-16 20:00:00+00:00,14.75,95.17,9.2
2024-11-16 21:00:00+00:00,14.77,94.49,9.17
2024-11-16 22:00:00+00:00,14.65,94.51,9.17
2024-11-16 23:00:00+00:00,14.58,94.41,9.17
2024-11-17 00:00:00+00:00,14.52,94.64,9.15
2024-11-17 01:00:00+00:00,14.52,93.91,9.07
2024-11-17 02:00:00+00:00,14.77,95.53,9.26
2024-11-17 03:00:00+00:00,14.21,91.42,8.94
2024-11-17 04:00:00+00:00,14.06,91.91,8.78
2024-11-17 05:00:00+00:00,14.17,92.71,8.86
2024-11-17 06:00:00+00:00,14.3,94.35,8.98
2024-11-17 07:00:00+00:00,14.26,94.15,8.9
2024-11-17 08:00:00+00:00,14.44,95.11,9.06
2024-11-17 09:00:00+00:00,14.47,95.47,9.07
2024-11-17 10:00:00+00:00,14.51,95.82,9.08
2024-11-17 11:00:00+00:00,14.35,95.28,9.03
2024-11-17 12:00:00+00:00,14.29,95.27,9.01
2024-11-17 13:00:00+00:00,14.1,93.41,8.91
2024-11-17 14:00:00+00:00,14.1,93.74,8.96
2024-11-17 15:00:00+00:00,14.08,92.67,8.9
2024-11-17 16:00:00+00:00,13.98,92.59,8.88
2024-11-17 17:00:00+00:00,13.93,92.6,8.88
2024-11-17 18:00:00+00:00,14.02,92.72,8.92
2024-11-17 19:00:00+00:00,14.08,93.26,8.97
2024-11-17 20:00:00+00:00,13.85,91.95,8.78
2024-11-17 21:00:00+00:00,13.84,91.95,8.81
2024-11-17 22:00:00+00:00,13.76,91.45,8.76
2024-11-17 23:00:00+00:00,13.69,90.89,8.69
2024-11-18 00:00:00+00:00,13.7,90.81,8.66
2024-11-18 01:00:00+00:00,13.76,91.34,8.73
2024-11-18 02:00:00+00:00,14.05,92.66,8.93
2024-11-18 03:00:00+00:00,14.23,93.31,9.01
2024-11-18 04:00:00+00:00,14.21,93.85,9.09
2024-11-18 05:00:00+00:00,14.3,93.72,9.02
2024-11-18 06:00:00+00:00,14.33,93.44,9.06
2024-11-18 07:00:00+00:00,14.56,93.63,9.07
2024-11-18 08:00:00+00:00,14.68,94.51,9.17
2024-11-18 09:00:00+00:00,14.79,94.95,9.23
2024-11-18 10:00:00+00:00,14.77,94.3,9.17
2024-11-18 11:00:00+00:00,14.55,94.32,9.1
2024-11-18 12:00:00+00:00,14.59,94.91,9.27
2024-11-18 13:00:00+00:00,14.35,92.94,8.97
2024-11-18 14:00:00+00:00,14.27,93.55,9.03
2024-11-18 15:00:00+00:00,14.71,92.95,8.94
2024-11-18 16:00:00+00:00,14.65,93.27,9.04
2024-11-18 17:00:00+00:00,15.14,96.21,9.28
2024-11-18 18:00:00+00:00,15.51,96.95,9.23
2024-11-18 19:00:00+00:00,15.36,96.51,9.24
2024-11-18 20:00:00+00:00,14.88,98.01,9.12
2024-11-18 21:00:00+00:00,15.16,93.9,9.02
2024-11-18 22:00:00+00:00,15.05,94.71,9.1
2024-11-18 23:00:00+00:00,15.28,95.95,9.18
2024-11-19 00:00:00+00:00,15.26,95.87,9.22
2024-11-19 01:00:00+00:00,15.2,96.87,9.24
