Date,HYG_Close,HYG_Volume
2022-05-31,68.72663116455078,68424700
2022-06-01,68.47237396240234,87646100
2022-06-02,68.7587661743164,34752500
2022-06-03,68.24671936035156,36008000
2022-06-06,67.73470306396484,35756100
2022-06-07,67.89090728759766,31499900
2022-06-08,67.3094253540039,25361600
2022-06-09,66.77139282226562,49468700
2022-06-10,65.6345443725586,59907000
2022-06-13,63.43889617919922,122714600
2022-06-14,63.855445861816406,62818600
2022-06-15,65.09646606445312,70628200
2022-06-16,64.0637435913086,61583400
2022-06-17,64.26333618164062,49281000
2022-06-21,64.21995544433594,45924600
2022-06-22,64.20260620117188,38204800
2022-06-23,64.66255187988281,30961800
2022-06-24,65.12250518798828,38198600
2022-06-27,64.72329711914062,25658200
2022-06-28,64.01170349121094,39303800
2022-06-29,63.91621780395508,36806800
2022-06-30,63.88150405883789,45139900
2022-07-01,64.49083709716797,38849300
2022-07-05,64.42982482910156,38316200
2022-07-06,64.18572998046875,44706000
2022-07-07,65.23182678222656,44430400
2022-07-08,65.28412628173828,31230300
2022-07-11,64.9179916381836,28213700
2022-07-12,65.17951202392578,24036500
2022-07-13,65.1097640991211,46874900
2022-07-14,64.98773193359375,53953100
2022-07-15,65.81587982177734,48360800
2022-07-18,65.17951202392578,33302800
2022-07-19,66.04254150390625,31028200
2022-07-20,66.33019256591797,82881900
2022-07-21,67.11475372314453,52282000
2022-07-22,67.02757263183594,51055800
2022-07-25,67.01014709472656,26032000
2022-07-26,66.53941345214844,24151200
2022-07-27,67.27166748046875,35075700
2022-07-28,67.96031951904297,42335900
2022-07-29,68.16082000732422,33606800
2022-08-01,68.18183898925781,31595600
2022-08-02,67.86677551269531,40604400
2022-08-03,68.46188354492188,35660900
2022-08-04,68.64566802978516,24386400
2022-08-05,68.29561614990234,31006700
2022-08-08,68.35687255859375,19465600
2022-08-09,67.84927368164062,24675700
2022-08-10,68.86444091796875,38121800
2022-08-11,68.47064208984375,37778700
2022-08-12,69.08323669433594,16912300
2022-08-15,68.9607162475586,18441100
2022-08-16,68.63690948486328,22963200
2022-08-17,67.92805480957031,28774600
2022-08-18,68.03306579589844,19089300
2022-08-19,67.34170532226562,45428900
2022-08-22,66.58032989501953,42014200
2022-08-23,66.74661254882812,33240000
2022-08-24,66.82537841796875,16917400
2022-08-25,67.45549011230469,20080000
2022-08-26,66.34402465820312,34460600
2022-08-29,66.09026336669922,28020200
2022-08-30,65.58267974853516,66233900
2022-08-31,65.223876953125,39161800
2022-09-01,65.39624786376953,38499700
2022-09-02,65.35226440429688,22364500
2022-09-06,65.17637634277344,28820900
2022-09-07,66.1174087524414,26853200
2022-09-08,66.40764617919922,26928000
2022-09-09,66.67146301269531,29526800
2022-09-12,66.87373352050781,30276100
2022-09-13,65.35226440429688,47111300
2022-09-14,65.44904327392578,29672400
2022-09-15,65.03568267822266,46282300
2022-09-16,65.25553894042969,56479900
2022-09-19,65.50179290771484,26891900
2022-09-20,64.83341979980469,32769500
2022-09-21,64.63990783691406,37851300
2022-09-22,64.25296020507812,48278100
2022-09-23,63.435081481933594,53312000
2022-09-26,62.687522888183594,42287400
2022-09-27,62.55561447143555,45295500
2022-09-28,63.672523498535156,48935800
2022-09-29,63.07448196411133,38068800
2022-09-30,62.78428268432617,42928700
2022-10-03,63.607086181640625,48967900
2022-10-04,64.97698974609375,45901300
2022-10-05,64.72067260742188,47833500
2022-10-06,64.52622985839844,37196000
2022-10-07,63.739662170410156,33983000
2022-10-10,62.96190643310547,37759700
2022-10-11,63.1563720703125,46344600
2022-10-12,63.26240539550781,32784800
2022-10-13,63.40383529663086,48832500
2022-10-14,63.20054626464844,37152100
2022-10-17,63.9782829284668,33820000
2022-10-18,64.42902374267578,37648400
2022-10-19,63.81034851074219,33194000
2022-10-20,63.456844329833984,47281100
2022-10-21,64.06666564941406,60211200
2022-10-24,64.11084747314453,29551200
2022-10-25,64.72953033447266,37459200
2022-10-26,64.90629577636719,50552100
2022-10-27,65.3835220336914,49481500
2022-10-28,65.8873062133789,123446800
2022-10-31,64.89744567871094,60269700
2022-11-01,65.28780364990234,39586700
2022-11-02,64.69337463378906,50659500
2022-11-03,64.23204803466797,37507100
2022-11-04,64.67564392089844,39849100
2022-11-07,64.6667709350586,24913000
2022-11-08,64.60467529296875,39489200
2022-11-09,63.83281326293945,45728900
2022-11-10,65.8200912475586,67165700
2022-11-11,66.05078887939453,20934800
2022-11-14,65.56282043457031,37932800
2022-11-15,66.13949584960938,50673700
2022-11-16,65.9975357055664,31124900
2022-11-17,65.7136459350586,34338000
2022-11-18,65.85559844970703,31663800
2022-11-21,65.82897186279297,19070500
2022-11-22,66.30806732177734,24572500
2022-11-23,66.6806869506836,30316300
2022-11-25,66.54759216308594,9465900
2022-11-28,65.84671783447266,31668900
2022-11-29,66.1306381225586,27162300
2022-11-30,67.12425994873047,41702100
2022-12-01,67.37284088134766,42134200
2022-12-02,67.31939697265625,27535800
2022-12-05,66.67789459228516,29736500
2022-12-06,66.43733215332031,24976800
2022-12-07,66.8026351928711,24614200
2022-12-08,66.85611724853516,23839500
2022-12-09,66.85611724853516,20687300
2022-12-12,67.11447143554688,22415700
2022-12-13,67.80941009521484,45923300
2022-12-14,67.42630004882812,57177300
2022-12-15,67.17195892333984,41666500
2022-12-16,66.81370544433594,38197100
2022-12-19,66.4733657836914,24135100
2022-12-20,66.30318450927734,32917800
2022-12-21,66.86741638183594,23211500
2022-12-22,66.45542907714844,26893700
2022-12-23,66.62561798095703,13196500
2022-12-27,65.93598175048828,22108000
2022-12-28,65.0492935180664,41064800
2022-12-29,65.89120483398438,33378900
2022-12-30,65.94493865966797,15170300
2023-01-03,66.07032775878906,28787700
2023-01-04,66.83161163330078,37120100
2023-01-05,66.69727325439453,35142000
2023-01-06,67.6466064453125,60041200
2023-01-09,67.888427734375,35806900
2023-01-10,67.8078384399414,35695500
2023-01-11,68.25564575195312,31826700
2023-01-12,68.64075469970703,29404900
2023-01-13,68.64075469970703,26301500
2023-01-17,68.40790557861328,30961200
2023-01-18,68.4885025024414,52989700
2023-01-19,68.08548736572266,50070900
2023-01-20,68.2198257446289,36625400
2023-01-23,68.21085357666016,26764800
2023-01-24,68.25564575195312,27774500
2023-01-25,68.24669647216797,25857700
2023-01-26,68.41682434082031,25512400
2023-01-27,68.21085357666016,35813400
2023-01-30,67.83470916748047,32002000
2023-01-31,68.36311340332031,41006600
2023-02-01,69.08130645751953,46900900
2023-02-02,69.47727966308594,56399900
2023-02-03,68.748291015625,39682300
2023-02-06,68.30731964111328,40944200
2023-02-07,68.5503158569336,37101300
2023-02-08,68.26233673095703,34066600
2023-02-09,67.82133483886719,42581900
2023-02-10,67.29936981201172,65905000
2023-02-13,67.47036743164062,38741300
2023-02-14,67.48835754394531,54193600
2023-02-15,67.38036346435547,44897600
2023-02-16,66.84038543701172,89945400
2023-02-17,67.10138702392578,75910300
2023-02-21,66.06642150878906,98782400
2023-02-22,66.49839782714844,70093300
2023-02-23,67.15536499023438,47908100
2023-02-24,66.75038146972656,47576500
2023-02-27,67.20036315917969,40292000
2023-02-28,67.0743637084961,32999000
2023-03-01,66.88423919677734,45341400
2023-03-02,66.9657211303711,37886100
2023-03-03,67.65383911132812,50123300
2023-03-06,67.65383911132812,33430800
2023-03-07,67.17398071289062,40222100
2023-03-08,66.85707092285156,54303900
2023-03-09,66.48583221435547,52669500
2023-03-10,66.49488830566406,81516000
2023-03-13,66.13272857666016,78478100
2023-03-14,66.61260223388672,66395600
2023-03-15,66.39530181884766,81454700
2023-03-16,66.82990264892578,63386700
2023-03-17,66.43151092529297,55132200
2023-03-20,66.25043487548828,38540800
2023-03-21,66.97476959228516,38203400
2023-03-22,67.03814697265625,55263500
2023-03-23,66.77557373046875,54660900
2023-03-24,66.63977813720703,44225600
2023-03-27,66.47679138183594,30905100
2023-03-28,66.44055938720703,38277200
2023-03-29,67.2735824584961,44457300
2023-03-30,67.67195129394531,37130200
2023-03-31,68.4053726196289,54218900
2023-04-03,68.35260772705078,43302900
2023-04-04,68.1524887084961,46144300
2023-04-05,67.7705078125,37633900
2023-04-06,68.07064056396484,35719600
2023-04-10,68.00697326660156,29083900
2023-04-11,68.1524887084961,28875100
2023-04-12,68.13430786132812,41457600
2023-04-13,68.59817504882812,95864000
2023-04-14,68.4708480834961,43767600
2023-04-17,68.28893280029297,26391100
2023-04-18,68.33441162109375,28030700
2023-04-19,68.06156158447266,26979400
2023-04-20,67.99786376953125,30203900
2023-04-21,68.20707702636719,33061800
2023-04-24,68.39807891845703,24661600
2023-04-25,68.28893280029297,34575300
2023-04-26,68.02517700195312,33762700
2023-04-27,68.25255584716797,39687600
2023-04-28,68.54359436035156,33821100
2023-05-01,68.22936248779297,37748300
2023-05-02,68.16542053222656,39045300
2023-05-03,68.12887573242188,33178300
2023-05-04,67.92790985107422,45207600
2023-05-05,68.29329681396484,31591500
2023-05-08,68.10148620605469,18367400
2023-05-09,67.92790985107422,21732900
2023-05-10,68.33900451660156,35392700
2023-05-11,68.22936248779297,25265500
2023-05-12,67.98272705078125,27553200
2023-05-15,67.96446228027344,19764500
2023-05-16,67.48942565917969,40998700
2023-05-17,67.67213439941406,38534100
2023-05-18,67.70867156982422,29129200
2023-05-19,67.78174591064453,36044600
2023-05-22,68.08320617675781,34897700
2023-05-23,67.7269287109375,32415500
2023-05-24,67.25192260742188,38083200
2023-05-25,67.20623779296875,21457900
2023-05-26,67.6173095703125,23547600
2023-05-30,67.90963745117188,27482600
2023-05-31,67.69952392578125,43393600
2023-06-01,68.10616302490234,42425700
2023-06-02,68.45494842529297,49950900
2023-06-05,68.39986419677734,24080200
2023-06-06,68.51001739501953,23006600
2023-06-07,68.1336898803711,32340900
2023-06-08,68.56507873535156,33987800
2023-06-09,68.58345794677734,27016700
2023-06-12,68.51001739501953,30629500
2023-06-13,68.59262084960938,39425900
2023-06-14,68.62017059326172,32864600
2023-06-15,68.95059967041016,42412300
2023-06-16,68.77621459960938,47560800
2023-06-20,68.59262084960938,31930500
2023-06-21,68.4182357788086,39751900
2023-06-22,68.21629333496094,31504700
2023-06-23,68.09698486328125,33811100
2023-06-26,68.1336898803711,36111900
2023-06-27,68.36316680908203,31707600
2023-06-28,68.75784301757812,35679600
2023-06-29,68.57426452636719,41712000
2023-06-30,68.90469360351562,35841100
2023-07-03,68.79673767089844,13046500
2023-07-05,68.58448028564453,37947100
2023-07-06,68.08617401123047,52251100
2023-07-07,68.15074920654297,42269100
2023-07-10,68.4922103881836,45752200
2023-07-11,68.86134338378906,32000700
2023-07-12,69.39657592773438,42820700
2023-07-13,69.81185150146484,33954200
2023-07-14,69.30428314208984,36081800
2023-07-17,69.43347930908203,28836600
2023-07-18,69.62726593017578,25991800
2023-07-19,69.68265533447266,26794800
2023-07-20,69.37812805175781,27028500
2023-07-21,69.5534439086914,37447800
2023-07-24,69.43347930908203,20925500
2023-07-25,69.38733673095703,30067600
2023-07-26,69.66417694091797,33068400
2023-07-27,69.11048126220703,48675800
2023-07-28,69.50730895996094,27588400
2023-07-31,69.67340850830078,30744800
2023-08-01,69.32848358154297,34529700
2023-08-02,69.03178405761719,37500500
2023-08-03,68.80925750732422,30348000
2023-08-04,69.21722412109375,37411900
2023-08-07,69.34703826904297,19412600
2023-08-08,69.49539947509766,32545600
2023-08-09,69.50466918945312,27569200
2023-08-10,69.48612213134766,43697200
2023-08-11,69.38412475585938,23329000
2023-08-14,69.3748550415039,28545100
2023-08-15,69.15232849121094,32968600
2023-08-16,68.93904113769531,31759400
2023-08-17,68.651611328125,38546600
2023-08-18,68.69796752929688,44128300
2023-08-21,68.679443359375,30768700
2023-08-22,68.71653747558594,18135400
2023-08-23,69.27285766601562,33378000
2023-08-24,68.8927001953125,34336100
2023-08-25,69.18013763427734,31149300
2023-08-28,69.43975067138672,21461600
2023-08-29,69.87555694580078,42178200
2023-08-30,69.84774780273438,29458200
2023-08-31,69.80138397216797,30824500
2023-09-01,69.9327163696289,33212500
2023-09-05,69.47625732421875,29500600
2023-09-06,69.30855560302734,30797500
2023-09-07,69.54146575927734,28757400
2023-09-08,69.5135269165039,26389100
2023-09-11,69.6346206665039,29159400
2023-09-12,69.52283477783203,21668500
2023-09-13,69.70915985107422,27498900
2023-09-14,69.79299926757812,29575900
2023-09-15,69.53215026855469,41636900
2023-09-18,69.5787353515625,19549700
2023-09-19,69.36447143554688,33937200
2023-09-20,69.30855560302734,26715100
2023-09-21,68.8148422241211,43327300
2023-09-22,68.9359359741211,36657300
2023-09-25,68.84278869628906,30197500
2023-09-26,68.5447006225586,39193000
2023-09-27,68.45154571533203,45532200
2023-09-28,68.777587890625,45776600
2023-09-29,68.67510986328125,51697300
2023-10-02,68.25838470458984,69255900
2023-10-03,67.56541442871094,77754200
2023-10-04,67.91190338134766,138971500
2023-10-05,67.9774398803711,56138500
2023-10-06,68.07109069824219,52741500
2023-10-09,68.57678985595703,27277200
2023-10-10,68.55805206298828,50761600
2023-10-11,68.54867553710938,53330500
2023-10-12,68.1834716796875,60368000
2023-10-13,68.12728881835938,54191200
2023-10-16,68.10855102539062,39352900
2023-10-17,67.79014587402344,50948700
2023-10-18,67.46240234375,58306500
2023-10-19,67.21892547607422,70971900
2023-10-20,67.359375,64845500
2023-10-23,67.6309585571289,47508700
2023-10-24,67.9774398803711,46427900
2023-10-25,67.61221313476562,42518300
2023-10-26,67.84632873535156,45233400
2023-10-27,67.76206970214844,35621800
2023-10-30,67.78079223632812,29094000
2023-10-31,67.9587173461914,42185900
2023-11-01,68.6064682006836,59313100
2023-11-02,69.37847137451172,68930600
2023-11-03,70.05635833740234,88763600
2023-11-06,69.77391815185547,93899100
2023-11-07,69.7833251953125,50458200
2023-11-08,69.82099151611328,41143500
2023-11-09,69.38790130615234,62856100
2023-11-10,69.72683715820312,35563300
2023-11-13,69.6609115600586,37530100
2023-11-14,70.3670425415039,68210800
2023-11-15,70.1410903930664,44022800
2023-11-16,70.23524475097656,52928200
2023-11-17,70.39529418945312,44272100
2023-11-20,70.4706039428711,30846200
2023-11-21,70.56475067138672,29493900
2023-11-22,70.68714904785156,40866800
2023-11-24,70.61183166503906,8536200
2023-11-27,70.71540832519531,31007400
2023-11-28,71.0261001586914,44031100
2023-11-29,71.41210174560547,48815500
2023-11-30,71.2802963256836,55047100
2023-12-01,71.87047576904297,60313100
2023-12-04,71.6907730102539,33105700
2023-12-05,71.7569808959961,32466500
2023-12-06,71.76643371582031,21297200
2023-12-07,71.88938903808594,27779300
2023-12-08,71.74750518798828,30044200
2023-12-11,71.70022583007812,30141700
2023-12-12,71.86101531982422,29203400
2023-12-13,72.9581298828125,64201300
2023-12-14,73.28032684326172,67220400
2023-12-15,73.11874389648438,36336400
2023-12-18,73.16629028320312,34793600
2023-12-19,73.3753662109375,25269400
2023-12-20,73.38487243652344,38376400
2023-12-21,73.71754455566406,22861400
2023-12-22,73.63199615478516,18048400
2023-12-26,73.77456665039062,12374700
2023-12-27,74.0787124633789,22835300
2023-12-28,73.84111022949219,22648100
2023-12-29,73.55596923828125,36993900
2024-01-02,73.308837890625,41547100
2024-01-03,73.10926055908203,39495500
2024-01-04,72.82412719726562,32856100
2024-01-05,72.88113403320312,31149500
2024-01-08,73.28985595703125,33479100
2024-01-09,73.40390014648438,25593500
2024-01-10,73.53697204589844,35702800
2024-01-11,73.77456665039062,35947100
2024-01-12,73.85060119628906,31155500
2024-01-16,73.38487243652344,43669900
2024-01-17,73.07122802734375,54160800
2024-01-18,73.22332000732422,34837600
2024-01-19,73.34687042236328,44355700
2024-01-22,73.40390014648438,36758900
2024-01-23,73.31834411621094,24561500
2024-01-24,73.28032684326172,27623300
2024-01-25,73.84111022949219,48268800
2024-01-26,73.78407287597656,26232800
2024-01-29,73.9456558227539,25924900
2024-01-30,73.85060119628906,32486600
2024-01-31,73.64151000976562,55548900
2024-02-01,74.06560516357422,48019300
2024-02-02,73.7313003540039,42727400
2024-02-05,73.3874282836914,51908600
2024-02-06,73.65489196777344,32948200
2024-02-07,73.77906036376953,42954100
2024-02-08,73.7408447265625,25548400
2024-02-09,73.8936767578125,33951400
2024-02-12,73.7313003540039,36249100
2024-02-13,73.13907623291016,69904200
2024-02-14,73.42562866210938,38603100
2024-02-15,73.68353271484375,44319900
2024-02-16,73.46385192871094,50322900
2024-02-20,73.6166763305664,31994100
2024-02-21,73.4829330444336,38724700
2024-02-22,73.83637237548828,45450200
2024-02-23,73.88412475585938,24686900
2024-02-26,73.64532470703125,32795300
2024-02-27,73.7408447265625,30926600
2024-02-28,73.7313003540039,24667600
2024-02-29,73.86502075195312,43322400
2024-03-01,74.14168548583984,39342900
2024-03-04,74.12246704101562,21607300
2024-03-05,74.06483459472656,38076900
2024-03-06,74.24735260009766,34335200
2024-03-07,74.33380889892578,30393000
2024-03-08,74.35302734375,38285500
2024-03-11,74.34341430664062,27177600
2024-03-12,74.41065979003906,33351700
2024-03-13,74.4394760131836,28482200
2024-03-14,74.08404541015625,46677200
2024-03-15,74.03601837158203,53955300
2024-03-18,74.20893096923828,34649300
2024-03-19,74.50672912597656,41841500
2024-03-20,74.75650024414062,36886700
2024-03-21,74.71805572509766,34693300
2024-03-22,74.64122009277344,26911400
2024-03-25,74.52593994140625,29373100
2024-03-26,74.4394760131836,28522200
2024-03-27,74.83334350585938,28891100
2024-03-28,74.67002868652344,31546700
2024-04-01,74.36589050292969,47857400
2024-04-02,74.24037170410156,45551200
2024-04-03,74.29830932617188,29542300
2024-04-04,74.24037170410156,36056400
2024-04-05,74.17278289794922,30847300
2024-04-08,74.34658813476562,31067800
2024-04-09,74.50106048583984,32219100
2024-04-10,73.84449768066406,76623900
2024-04-11,73.77690887451172,50836000
2024-04-12,73.73829650878906,41394700
2024-04-15,73.31344604492188,55560400
2024-04-16,73.07206726074219,55746100
2024-04-17,73.16861724853516,48158800
2024-04-18,73.22655487060547,40291400
2024-04-19,73.36172485351562,53196200
2024-04-22,73.76725769042969,40772500
2024-04-23,74.06657409667969,43554400
2024-04-24,73.90243530273438,40496500
2024-04-25,73.74794006347656,46371600
2024-04-26,73.97968292236328,34500800
2024-04-29,74.20174407958984,33157800
2024-04-30,73.66104888916016,49937500
2024-05-01,74.0492935180664,71484700
2024-05-02,74.5054931640625,41497900
2024-05-03,74.81609344482422,44204400
2024-05-06,74.90345764160156,29547100
2024-05-07,74.91315460205078,34064000
2024-05-08,74.73844909667969,22959500
2024-05-09,74.75785064697266,24590900
2024-05-10,74.64137268066406,24633800
2024-05-13,74.6219711303711,22109800
2024-05-14,74.73844909667969,27298700
2024-05-15,75.17522430419922,56544400
2024-05-16,75.0005111694336,31749800
2024-05-17,75.01022338867188,31550300
2024-05-20,75.0490493774414,18665000
2024-05-21,74.99080657958984,20295900
2024-05-22,74.82579040527344,31110700
2024-05-23,74.56372833251953,36464700
2024-05-24,74.82579040527344,20486000
2024-05-28,74.52490997314453,27771700
2024-05-29,74.30166625976562,38800000
2024-05-30,74.60255432128906,44210200
2024-05-31,74.86461639404297,45381900
2024-06-03,75.09671020507812,36791300
2024-06-04,75.05770111083984,39230600
2024-06-05,75.30149841308594,29793700
2024-06-06,75.17472076416016,24398300
2024-06-07,74.97969055175781,32498800
2024-06-10,75.04794311523438,24895800
2024-06-11,75.14546966552734,25339600
2024-06-12,75.4477767944336,51775700
2024-06-13,75.43801879882812,38532000
2024-06-14,75.14546966552734,52953300
2024-06-17,75.1942367553711,33165000
2024-06-18,75.42826080322266,46845500
2024-06-20,75.37950897216797,26989000
2024-06-21,75.4672622680664,29150500
2024-06-24,75.3892593383789,28766200
2024-06-25,75.48677825927734,27584300
2024-06-26,75.32100677490234,29282000
2024-06-27,75.40876770019531,29404500
2024-06-28,75.22348022460938,34952000
2024-07-01,75.20877838134766,31113100
2024-07-02,75.41464233398438,30418400
2024-07-03,75.67931365966797,22067300
2024-07-05,75.90479278564453,25941500
2024-07-08,75.88519287109375,26962000
2024-07-09,75.79695129394531,19108500
2024-07-10,75.9734115600586,25361900
2024-07-11,76.2479019165039,44932500
2024-07-12,76.44396209716797,31688100
2024-07-15,76.4537582397461,23235600
2024-07-16,76.74785614013672,41375400
2024-07-17,76.65962219238281,32750400
2024-07-18,76.5027847290039,42513000
2024-07-19,76.44396209716797,36125700
2024-07-22,76.72824096679688,32378800
2024-07-23,76.73805236816406,28826900
2024-07-24,76.49298095703125,37612800
2024-07-25,76.5027847290039,35409000
2024-07-26,76.74785614013672,23683700
2024-07-29,76.67923736572266,28468400
2024-07-30,76.71845245361328,33652100
2024-07-31,76.99292755126953,50714800
2024-08-01,76.82442474365234,51319800
2024-08-02,76.56820678710938,71578700
2024-08-05,76.0951919555664,104456100
2024-08-06,76.3809814453125,60113400
2024-08-07,76.52879333496094,56107800
2024-08-08,76.84413146972656,31528100
2024-08-09,76.83428192138672,29759900
2024-08-12,76.883544921875,33878400
2024-08-13,77.23829650878906,37310200
2024-08-14,77.37625885009766,36086900
2024-08-15,77.44523620605469,39411300
2024-08-16,77.69159698486328,33682600
2024-08-19,77.81970977783203,29604300
2024-08-20,77.750732421875,33189300
2024-08-21,77.92810821533203,34266700
2024-08-22,77.8295669555664,29292100
2024-08-23,78.24344635009766,32590900
2024-08-26,78.08576965332031,20460100
2024-08-27,78.13505554199219,22784300
2024-08-28,78.09563446044922,22351600
2024-08-29,78.17446899414062,18353000
2024-08-30,78.18431091308594,27633300
2024-09-03,77.90706634521484,31596800
2024-09-04,78.19422912597656,32371800
2024-09-05,78.4615707397461,44675300
2024-09-06,78.362548828125,49888900
2024-09-09,78.55068969726562,24823800
2024-09-10,78.40216064453125,38347600
2024-09-11,78.52098846435547,42342700
2024-09-12,78.6299057006836,28515000
2024-09-13,78.84774017333984,31806800
2024-09-16,79.0457763671875,31402400
2024-09-17,79.0655746459961,27423900
2024-09-18,79.1348876953125,39546900
2024-09-19,79.3725357055664,48785900
2024-09-20,79.4715576171875,43626300
2024-09-23,79.32302856445312,29049400
2024-09-24,79.33292388916016,28674500
2024-09-25,79.24380493164062,28899100
2024-09-26,79.3725357055664,32732300
2024-09-27,79.57056427001953,36712700
2024-09-30,79.51115417480469,31551500
2024-10-01,79.47135925292969,45992200
2024-10-02,79.4813003540039,41214300
2024-10-03,79.2922592163086,31147700
2024-10-04,79.20269775390625,40122800
2024-10-07,78.8644027709961,69202500
2024-10-08,79.05345153808594,40947200
2024-10-09,79.00370025634766,42426500
2024-10-10,78.96389770507812,30091700
2024-10-11,79.1728515625,26970800
2024-10-14,79.21265411376953,12065800
2024-10-15,79.1927490234375,31134400
2024-10-16,79.3320541381836,31626300
2024-10-17,79.21265411376953,46599300
2024-10-18,79.4017105102539,28905600
2024-10-21,79.08330535888672,36341500
2024-10-22,78.9738540649414,35466600
2024-10-23,78.73504638671875,39761500
2024-10-24,78.96389770507812,30163900
2024-10-25,78.8843002319336,35590200
2024-10-28,79.08330535888672,31854500
2024-10-29,79.10320281982422,42992200
2024-10-30,78.96389770507812,28728700
2024-10-31,78.7449951171875,43194600
2024-11-01,78.75,44045700
2024-11-04,78.97000122070312,27291200
2024-11-05,79.19000244140625,31611900
2024-11-06,79.33000183105469,43173100
2024-11-07,79.66999816894531,51325800
2024-11-08,79.80000305175781,30543400
2024-11-11,79.70999908447266,11008700
2024-11-12,79.38999938964844,44594900
2024-11-13,79.41000366210938,33873600
2024-11-14,79.23999786376953,32749300
2024-11-15,79.2300033569336,33709500
2024-11-18,79.37999725341797,27834200
2024-11-19,79.5,34523200
2024-11-20,79.4800033569336,19934000
2024-11-21,79.51000213623047,28040000
2024-11-22,79.48999786376953,29564900
2024-11-25,79.79000091552734,35003000
2024-11-26,79.63999938964844,41103500
2024-11-27,79.87999725341797,30239600
2024-11-29,80.04000091552734,25037800
